0,Fétiche Fon à cadenas à l'oreille Bénin,,,,,,,,,0,,13
0,Fétiche Fon 3 figures sur corne Bénin,,,,,,,,,0,,13
0,Fétiche Ewe Togo en blanc avec cauris,,,,,,,,,0,,13
0,Fétiche Adan Ghana couple dos à dos,,,,,,,,,0,,13
0,Poterie Couple sur animal Ewe Togo,3,,,,,,,,0,,13
0,Terra cotta Tête Ibo Nigeria,3,,,,,,,,0,,13
0,Poterie Mammy Wata Ewe Togo,3,,,,,,,,0,,13
0,Masque frontal de chasse Nupé Nigeria,7,,,,,,,,0,,13
0,Hache cérémonielle Mount Hagen Papouasie,1,,,,,,,,0,,4
0,Fétiche babouin Baoulé Côte d'Ivoire,,,,,,,,,0,,15
0,Petite statue féminine Nord Togo,2,,,,,,,,0,,7
0,Couple Nigéria,,,,,,,,,0,,7
0,Fétiche féminin Namji Cameroun,,,,,,,,,0,,7
0,Petit fétiche Ewe bleu Togo,,,,,,,,,0,,7
0,"Fétiche féminin ""assourdi"" Bariba ? Bénin",,,,,,,,,0,,7
0,Couple bronze Akan Ghana,3,,,,,,,,0,,15
0,Petite statue masculine Moba ? Togo,2,,,,,,,,0,,7
0,"Fétiche Fon ""abstrait"" Togo",,,,,,,,,0,,7
0,Petit fétiche féminin Moba ? Togo,,,,,,,,,0,,7
0,Fétiche ibeji Fon Togo,,,,,,,,,0,,7
0,"Fétiche ""femme en offrande"" Fon ? Bénin",,,,,,,,,0,,7
0,Fétiche féminin Ewe Togo avec cape et cauris,,,,,,,,,0,,7
0,Hache fétichée Fon Togo,1,,,,,,,,0,,7
0,Fétiche bleu Adja Ewe ou Bariba Togo,,,,,,,,,0,,7
0,Fétiche os et perles Fon Togo,,,,,,,,,0,,7
0,Poupée de fécondité Fali Nord Cameroun,,,,,,,,,0,,15
0,Fétiche de fécondité Mali,,,,,,,,,0,,15
0,2 bois sculptés Leti Micronésie,,,,,,,,,0,,15
0,Piquet à tête de perroquet Sepik Nlle Guinée,1,,,,,,,,0,,4
0,Poteau funéraire Janus Fon Bénin,1,,,,,,,,0,,4
0,Fétiche fon femme et jumeaux Togo,,,,,,,,,0,,3
0,Flacon fon Ghana,,,,,,,,,0,,3
0,Boule de justice Vili Congo,,,,,,,,,0,,3
0,Trois petits masques Sepik Nlle Guinée,,,,,,,,,0,,4
0,Tapa papou Nlle Guinée,,,,,,,,,0,,4
0,Autel chamanique Népal,,,,,,,,,0,,3
0,Fétiche Gâ Togo,,,,,,,,,0,,3
0,Tête Nok Nigeria,,,,,,,,,0,,3
0,Masque de circoncision Yaka R.D. Congo,,,,,,,,,0,,3
0,Fétiche Fon Bénin bisexué avec érection,,,,,,,,,0,,13
0,Squelette Ibibio Nigeria,,,,,,,,,0,,13
0,Masque de singe Songye Congo,,,,,,,,,0,,13
0,2 pectoraux Sepik Nlle Guinée,,,,,,,,,0,,13
0,2 crânes de singe Afikpo Nigeria,,,,,,,,,0,,13
0,Masque porc épic Chokwe Congo,,,,,,,,,0,,13
0,Fétiche Ewe couple face à face Togo,,,,,,,,,0,,3
0,Barque votive Fon Bénin,,,,,,,,,0,,3
0,Fétiche pendentif à cauris Fon Bénin,,,,,,,,,0,,3
0,Naghili Népal,,,,,,,,,0,,3
0,Bronze bélier Jaherkot Népal,,,,,,,,,0,,3
0,Terre cuite Ganesha Népal,,,,,,,,,0,,3
0,Deux colliers Papou Nlle Guinée,,,,,,,,,0,,4
0,Pectoral Papou Nlle Guinée,,,,,,,,,0,,4
0,Statue d'ancêtre Lobi Burkina Faso,,,,,,,,,0,,3
0,Fétiche Ewe Togo,,,,,,,,,0,,3
0,Statuette Bamana Mali,,,,,,,,,0,,3
0,Masque Toma Libéria,,,,,,,,,0,,3
0,Chamane en bronze Jaherkot Népal,,,,,,,,,0,,3
0,Moulage Emile Torday torse Bakuba Congo,,,,,,,,,0,,15
0,Fétiche Ewe Togo chasseur armes & gourde,,,,,,,,,0,,13
0,Fétiche Fon Bénin petit couple,,,,,,,,,0,,13
0,Paire de crânes fétichés de petits singes,,,,,,,,,0,,13
0,Fétiches Ewe Fon Togo couple paillé,,,,,,,,,0,,13
0,Grand fétiche Ewe Fon Togo paillé,,,,,,,,,0,,13
0,Fétiche Songye Congo,,,,,,,,,0,,4
0,Fétiche Mumuye Nigeria,,,,,,,,,0,,4
0,Piquet fétiche Ba Congo,,,,,,,,,0,,4
0,Panthère en bronze Bénin,,,,,,,,,0,,4
0,Ganesha en bronze Inde,,,,,,,,,0,,4
0,Féticheur en bois Fon Bénin,,,,,,,,,0,,13
0,Hachette fétichée Fon Bénin,,,,,,,,,0,,13
0,4 crânes de singe fétichés Bénin,,,,,,,,,0,,13
